param_n_estimators,param_max_depth,param_min_samples_leaf,mean_test_score,std_test_score,rank_test_score,precision,recall,f1_score,accuracy,is_best_model
100,5,1,0.7811514301182355,0.0033369826461340183,5,0.930390152666375,0.8080197324472003,0.8516800914694751,0.8080197324472003,False
200,5,1,0.7776302129799253,0.0031388371368615193,7,0.930390152666375,0.8080197324472003,0.8516800914694751,0.8080197324472003,False
100,5,2,0.780921702508321,0.0034726814808089543,6,0.930390152666375,0.8080197324472003,0.8516800914694751,0.8080197324472003,False
200,5,2,0.777514019906399,0.003153262034286822,8,0.930390152666375,0.8080197324472003,0.8516800914694751,0.8080197324472003,False
100,7,1,0.7918896783501759,0.0026685459451824102,1,0.930390152666375,0.8080197324472003,0.8516800914694751,0.8080197324472003,True
200,7,1,0.7916000380124502,0.002712293224741199,2,0.930390152666375,0.8080197324472003,0.8516800914694751,0.8080197324472003,False
100,7,2,0.7914193545196496,0.002882953896504113,3,0.930390152666375,0.8080197324472003,0.8516800914694751,0.8080197324472003,False
200,7,2,0.7907215625813697,0.0025347372358079795,4,0.930390152666375,0.8080197324472003,0.8516800914694751,0.8080197324472003,False
